Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact,Segment
CUST_00099,50,Female,Professional,<$50K,1,Married,PhD,East,179.0989597154848,1525.6880583346729,53.3198559320662,18.95337132394449,4,No,Corporate Plan,4,5,Data-Only Plan,Evening,233,4,Net Banking,Late by <5 Days,307.1264057114114,927,2,Low,3,High,Low-value
CUST_00100,41,Female,Student,>$100K,4,Divorced,High School,South,190.128407189405,17310.66066008795,116.23164411840428,36.7298850861722,5,No,Postpaid,2,4,Voice-Data Plan,Afternoon,65,4,UPI,On Time,137.52221536791043,989,2,Low,0,Low,Mid-value
CUST_00101,31,Male,Unemployed,$50K–$100K,1,Divorced,Masters,East,513.0389139603311,3504.719002089488,8.734372964904416,43.388609152731576,45,Yes,Family Plan,4,4,Voice Plan,Night,169,1,Credit Card,Late by <5 Days,370.377182113718,782,0,High,8,Low,Low-value
CUST_00102,48,Male,Retired,<$50K,5,Single,Masters,North,671.8635768636186,11919.271723596275,89.75356509547143,1.1663743412387977,34,No,Postpaid,1,7,Voice-Data Plan,Afternoon,250,5,Debit Card,Late by >5 Days,391.5051547453215,973,0,High,4,High,High=value
CUST_00103,36,Female,Professional,<$50K,2,Single,Bachelors,East,122.12061659099192,12187.780714741944,179.63867617397042,3.841808161243396,45,Yes,Postpaid,0,4,Voice-Data Plan,Afternoon,161,5,Credit Card,Late by >5 Days,428.5809036220002,583,3,Low,4,High,Mid-value
CUST_00104,46,Female,Unemployed,$50K–$100K,3,Divorced,PhD,South,81.51093430819004,3162.631379799672,183.7931426802842,57.68289555134623,32,Yes,Family Plan,3,7,Voice-Data Plan,Night,60,6,Credit Card,Late by <5 Days,98.50707918361456,831,0,Low,2,Medium,High=value
CUST_00105,62,Female,Unemployed,<$50K,4,Married,PhD,West,673.2476899078857,1998.0505621853224,107.37455710960424,27.52223082875715,32,No,Corporate Plan,2,1,Data-Only Plan,Afternoon,253,9,Net Banking,Late by >5 Days,162.20044100503256,413,3,High,9,High,Mid-value
CUST_00106,25,Male,Student,$50K–$100K,2,Married,Bachelors,West,463.1562381183171,13865.384861242052,117.31983888921246,51.547576211377184,19,No,Prepaid,3,2,Voice-Data Plan,Evening,226,7,UPI,Late by >5 Days,352.6075562895143,63,2,Low,1,Medium,Mid-value
CUST_00107,39,Female,Professional,$50K–$100K,5,Single,Masters,South,172.76323951298065,4579.375086486547,23.967037500490363,1.6217538640786382,1,No,Postpaid,3,5,Data-Only Plan,Morning,231,4,Net Banking,On Time,382.2572244565767,520,8,Low,8,High,Low-value
CUST_00108,61,Male,Professional,<$50K,2,Divorced,Masters,East,800.8000743965241,15103.531420823385,113.6130913572808,2.9062907630533905,33,No,Corporate Plan,2,8,Voice Plan,Night,22,8,Debit Card,Late by >5 Days,35.51142550617009,867,2,Moderate,0,High,High=value
CUST_00109,25,Female,Student,<$50K,2,Married,Bachelors,North,326.67392464532594,11237.49249603923,151.19216815742078,23.989193556788177,26,No,Postpaid,1,10,Voice Plan,Night,225,3,Credit Card,Late by >5 Days,415.7447560626043,858,1,Low,9,Low,High=value
CUST_00110,51,Male,Unemployed,<$50K,1,Divorced,Masters,West,676.9515626679522,3345.830052065794,47.66471595668106,23.431961126889004,7,Yes,Corporate Plan,1,1,Data-Only Plan,Afternoon,119,1,Net Banking,On Time,95.28038104912694,176,2,High,4,Medium,Mid-value
CUST_00111,28,Male,Retired,<$50K,4,Married,Bachelors,East,745.8903139055294,12325.901087007534,12.739504508966654,17.92410321969696,11,No,Postpaid,1,8,Data-Only Plan,Evening,9,6,UPI,On Time,394.2066567894442,57,4,High,4,High,Low-value
CUST_00112,62,Female,Retired,$50K–$100K,5,Single,PhD,North,587.2359426411338,3845.60737884952,20.68519549067073,44.00306337275356,44,Yes,Family Plan,2,4,Voice-Data Plan,Night,304,8,Net Banking,Late by >5 Days,214.90855364497529,110,0,Moderate,6,Low,Low-value
CUST_00113,30,Male,Unemployed,$50K–$100K,1,Divorced,Bachelors,South,731.1500105321852,5911.568855360343,175.40913196980495,26.54721352053308,27,No,Family Plan,0,10,Data-Only Plan,Night,76,6,Net Banking,Late by >5 Days,152.3168426176083,290,6,High,3,High,High=value
CUST_00114,41,Male,Retired,>$100K,4,Married,High School,South,464.89188160796914,2038.9986374215423,104.79403530167497,28.804357666513408,35,No,Postpaid,1,9,Voice Plan,Afternoon,167,4,Credit Card,Late by >5 Days,206.73009196113077,473,8,Moderate,0,Medium,High=value
CUST_00115,33,Female,Unemployed,<$50K,2,Divorced,High School,South,841.3039765973488,12778.74354139604,41.83446586330511,51.37931857452674,20,No,Corporate Plan,0,8,Data-Only Plan,Night,320,9,Credit Card,Late by >5 Days,79.66580547835828,298,6,Low,7,Medium,Low-value
CUST_00116,21,Male,Retired,>$100K,2,Married,Bachelors,West,652.5218983481586,17717.239122443552,90.93501100093545,7.912023254852995,21,No,Corporate Plan,2,7,Data-Only Plan,Morning,186,9,Net Banking,On Time,401.4347220915709,919,6,Low,1,Low,Low-value
CUST_00117,29,Male,Student,<$50K,3,Married,PhD,North,700.817967287136,2569.0518946034745,5.164688208888764,59.83352067684581,27,Yes,Prepaid,2,3,Voice Plan,Night,352,0,UPI,Late by <5 Days,262.99996265368605,855,6,Moderate,8,Medium,Low-value
CUST_00118,29,Female,Professional,<$50K,5,Married,High School,South,353.6634725585748,17593.787617875765,99.27460882899337,20.45131659243496,41,Yes,Family Plan,3,4,Voice Plan,Evening,78,9,UPI,Late by <5 Days,130.95035409050277,258,0,High,4,Low,Mid-value
CUST_00119,59,Female,Retired,<$50K,1,Single,Masters,West,540.0636309198902,12028.512799242286,40.698853889153526,21.53281627498792,43,No,Family Plan,2,9,Voice Plan,Afternoon,127,4,Debit Card,Late by <5 Days,494.7155993220203,168,1,Low,3,Low,Low-value
CUST_00120,49,Male,Student,$50K–$100K,3,Married,Masters,South,930.213054928251,13364.136087170593,4.928671834086784,47.140049189311775,28,No,Family Plan,1,6,Voice-Data Plan,Morning,142,8,Credit Card,On Time,94.8191670587475,471,9,Low,2,Low,Low-value
CUST_00121,47,Female,Retired,<$50K,3,Divorced,High School,South,466.2061908454483,13600.331738824989,122.41506651542518,13.038210238988452,42,No,Postpaid,1,1,Voice Plan,Night,66,6,UPI,Late by <5 Days,164.07608948538945,183,1,Moderate,6,Low,Mid-value
CUST_00122,26,Female,Unemployed,$50K–$100K,2,Single,High School,East,914.5343701939704,2170.221425054665,117.29870890741084,14.143342959819984,14,No,Family Plan,0,4,Data-Only Plan,Morning,283,5,UPI,Late by >5 Days,65.64792689611303,269,6,Moderate,1,Medium,Mid-value
CUST_00123,49,Male,Retired,$50K–$100K,5,Single,High School,East,114.44704992838324,2105.5330268463667,89.06094675628944,7.402833425495278,16,No,Corporate Plan,4,6,Data-Only Plan,Night,192,9,Credit Card,Late by <5 Days,401.8128848803606,746,6,Moderate,8,High,Low-value
CUST_00124,42,Male,Professional,<$50K,1,Divorced,High School,South,941.3478602033236,3587.6797629009047,32.88167469217129,56.62659030659876,28,No,Family Plan,0,6,Voice Plan,Morning,272,6,Credit Card,Late by <5 Days,419.77741008781567,751,8,Moderate,9,Low,Low-value
CUST_00125,56,Male,Student,<$50K,3,Married,Masters,South,653.5074247229201,11000.780175889426,49.30741762019565,11.431763687107598,3,No,Corporate Plan,3,7,Voice Plan,Night,243,8,Credit Card,Late by >5 Days,241.8508447674872,45,6,Moderate,5,Medium,Low-value
CUST_00126,46,Male,Retired,<$50K,4,Single,Masters,South,873.7763033149424,9444.619579581036,80.6850410992722,24.259449427329805,41,No,Prepaid,2,10,Voice Plan,Afternoon,353,2,UPI,Late by <5 Days,452.8536331393355,919,0,Moderate,5,Medium,High=value
CUST_00127,35,Female,Professional,<$50K,4,Divorced,PhD,East,871.3838842587758,17245.513272956257,39.90947953225501,31.870956323261137,23,No,Corporate Plan,0,2,Voice-Data Plan,Morning,294,2,Debit Card,Late by <5 Days,295.8374927095248,661,1,Low,8,High,Mid-value
CUST_00128,54,Female,Retired,<$50K,1,Divorced,Bachelors,South,69.85005388654898,5939.266478789782,105.18776278957996,23.67461713127248,33,No,Corporate Plan,3,4,Voice-Data Plan,Night,255,7,Net Banking,On Time,195.3578404595989,379,4,High,4,Medium,Mid-value
CUST_00129,54,Male,Student,$50K–$100K,3,Divorced,Masters,West,803.5366987295124,5404.530635336241,129.41537545644698,16.91590263748317,16,No,Prepaid,1,4,Voice-Data Plan,Evening,347,2,Net Banking,On Time,72.5564902388065,463,8,High,9,Low,Mid-value
CUST_00130,40,Male,Unemployed,<$50K,3,Single,Bachelors,South,418.4803079888112,16739.09479220432,75.92612221298204,57.307434349797646,49,No,Prepaid,2,8,Voice Plan,Evening,146,8,Debit Card,Late by <5 Days,389.4867999067154,893,0,High,8,Low,Low-value
CUST_00131,48,Male,Professional,<$50K,5,Single,PhD,South,370.68832871295706,11877.52452818224,61.40447493010843,7.635665110425435,23,No,Postpaid,1,9,Voice Plan,Night,174,6,Net Banking,On Time,172.20923554675204,737,2,Moderate,3,Medium,Low-value
CUST_00132,45,Male,Retired,>$100K,5,Married,Bachelors,East,695.9547831447592,1365.182850488059,190.76569549510663,53.03287570442878,6,No,Corporate Plan,0,7,Data-Only Plan,Evening,235,1,UPI,Late by >5 Days,39.25647694515572,666,9,High,9,Low,High=value
CUST_00133,21,Male,Retired,<$50K,3,Single,PhD,East,624.1198693763478,15211.359000598211,141.7081699407952,1.391021835187825,46,No,Family Plan,1,5,Voice Plan,Afternoon,21,5,Net Banking,On Time,362.40916393854286,75,4,High,2,Low,Mid-value
CUST_00134,36,Male,Retired,<$50K,1,Single,High School,South,755.0498838223247,6528.505308194929,109.79284970014784,45.41801974706647,8,No,Family Plan,1,3,Voice-Data Plan,Night,260,7,Credit Card,On Time,400.84003596033807,522,4,Low,2,Medium,Mid-value
CUST_00135,38,Male,Unemployed,<$50K,4,Single,Masters,West,97.68239222795458,14578.869410674157,68.36577886664685,3.9299480900828527,37,No,Family Plan,1,5,Voice Plan,Morning,268,1,Credit Card,Late by >5 Days,55.54936990960524,975,0,High,1,Medium,Low-value
CUST_00136,41,Male,Retired,$50K–$100K,3,Divorced,Bachelors,South,902.819840010544,4618.84078615309,175.32051784090643,20.780128967478326,1,No,Prepaid,0,7,Data-Only Plan,Evening,326,1,Credit Card,Late by <5 Days,351.68446415744097,807,9,Low,1,High,High=value
CUST_00137,30,Male,Retired,$50K–$100K,5,Married,PhD,North,442.21749581672935,9093.886809030366,107.02677235224614,38.27377054529057,34,No,Prepaid,4,4,Voice Plan,Evening,292,9,Net Banking,Late by <5 Days,449.2397563607813,548,2,High,5,High,Mid-value
CUST_00138,36,Female,Professional,$50K–$100K,3,Divorced,Bachelors,South,187.7765358874918,2558.616849542957,118.16288744518889,47.82759616967351,31,No,Corporate Plan,4,9,Data-Only Plan,Afternoon,271,5,Credit Card,On Time,76.6293882221623,634,0,High,5,Low,High=value
CUST_00139,18,Female,Professional,>$100K,5,Single,PhD,South,425.54800283045614,14476.381569672045,31.674597196606094,14.690539757187832,38,No,Corporate Plan,3,2,Voice Plan,Morning,323,1,Credit Card,Late by <5 Days,207.0621119921228,0,5,High,2,Low,Mid-value
CUST_00140,48,Male,Retired,>$100K,1,Divorced,Masters,South,409.4506901381332,10768.804934027805,151.57855117235064,35.83163217122512,25,No,Postpaid,4,6,Voice-Data Plan,Evening,231,7,Credit Card,On Time,391.3103098542686,17,1,Low,0,Medium,High=value
CUST_00141,50,Male,Unemployed,<$50K,4,Divorced,Bachelors,South,313.52219320807217,7525.40760887833,115.4520189243644,49.10073872793431,48,No,Postpaid,0,8,Voice-Data Plan,Morning,152,6,Net Banking,On Time,253.81498415358945,922,8,High,6,Medium,High=value
CUST_00142,58,Female,Retired,<$50K,4,Divorced,Bachelors,West,746.6849705815091,2791.16914184852,101.248046186044,1.168851427969977,48,Yes,Family Plan,2,8,Voice Plan,Night,338,5,UPI,On Time,52.28857161615963,324,7,Low,7,High,High=value
CUST_00143,60,Female,Unemployed,<$50K,5,Divorced,Bachelors,West,355.4720125064286,18452.557796584213,72.47239653605031,35.23639438903137,1,No,Corporate Plan,4,1,Voice-Data Plan,Morning,356,8,UPI,On Time,151.60261611942087,57,4,High,4,Low,Mid-value
CUST_00144,36,Male,Retired,$50K–$100K,5,Divorced,Masters,East,759.8587730035475,7384.283393156269,34.792151959129306,31.2159736183973,48,No,Corporate Plan,3,6,Data-Only Plan,Night,158,7,UPI,Late by <5 Days,434.5802560698123,942,5,Moderate,8,High,Low-value
CUST_00145,43,Female,Retired,<$50K,4,Married,Masters,North,663.8674874793431,11933.430558959886,15.96715812524339,21.80379536664092,22,No,Corporate Plan,3,9,Voice Plan,Morning,144,0,Credit Card,On Time,266.9470414000992,105,5,High,2,Low,Low-value
CUST_00146,30,Female,Retired,>$100K,5,Divorced,Bachelors,East,875.4342044754574,18510.100610489768,80.25435074151756,35.46083435860668,13,No,Family Plan,3,8,Data-Only Plan,Afternoon,272,1,Credit Card,Late by >5 Days,120.35750688911516,346,9,High,3,High,Low-value
CUST_00147,27,Male,Retired,$50K–$100K,4,Single,Masters,West,359.2569880805885,13876.264994661473,46.83717206465776,1.0917459974049455,17,No,Prepaid,0,8,Voice Plan,Night,239,3,Debit Card,On Time,364.3730612427538,999,1,High,1,Low,Low-value
CUST_00148,30,Male,Retired,<$50K,5,Divorced,High School,West,942.7790228582402,3799.709988465879,66.66370350795115,48.69659620733612,40,No,Corporate Plan,2,1,Data-Only Plan,Afternoon,60,4,UPI,Late by <5 Days,121.02534645970424,347,8,Moderate,4,Medium,Mid-value
CUST_00149,31,Male,Student,$50K–$100K,3,Single,Masters,West,116.4306724390574,11618.519279045726,171.58294842459355,49.07862641510527,48,No,Prepaid,3,3,Voice-Data Plan,Afternoon,93,0,Net Banking,On Time,489.4880350245642,253,3,Moderate,6,Medium,Mid-value
CUST_00150,41,Male,Student,<$50K,4,Divorced,Bachelors,South,999.2857493861724,10691.452500114763,191.39658982994837,58.1668749554646,39,No,Family Plan,3,1,Voice Plan,Night,250,1,Credit Card,Late by <5 Days,310.2919464939923,393,2,Moderate,7,Low,Mid-value
CUST_00151,54,Male,Professional,$50K–$100K,5,Divorced,Bachelors,East,85.62773240257684,12109.066779831292,135.71386318302464,6.028135520490217,44,No,Prepaid,1,2,Data-Only Plan,Afternoon,117,0,Net Banking,Late by <5 Days,412.1697365258439,599,2,Low,3,High,Mid-value
CUST_00152,36,Male,Unemployed,<$50K,4,Divorced,PhD,North,186.78631787195292,2801.17192946709,141.548714248618,9.081321499871134,2,No,Prepaid,4,8,Data-Only Plan,Morning,151,1,Debit Card,On Time,5.511078431190142,991,4,High,7,High,High=value
CUST_00153,18,Male,Retired,$50K–$100K,1,Divorced,High School,North,996.8768175233142,5636.73667968051,59.83063438449193,47.56246441700867,30,No,Prepaid,0,3,Data-Only Plan,Evening,191,2,Debit Card,Late by >5 Days,329.8200853349015,332,0,High,6,Medium,Mid-value
CUST_00154,19,Female,Retired,<$50K,2,Divorced,Bachelors,South,823.1639786739707,15551.505549012294,13.546557236600991,31.94994277600836,45,Yes,Family Plan,0,4,Voice Plan,Afternoon,87,6,Net Banking,On Time,191.7775393289841,789,9,Low,9,Low,Low-value
CUST_00155,40,Male,Professional,<$50K,3,Single,High School,East,271.5630263995126,13524.548219021011,76.06080655093204,42.223201798350985,26,Yes,Postpaid,4,10,Voice Plan,Night,113,1,Debit Card,On Time,145.87104532113403,498,6,Moderate,0,Medium,Low-value
CUST_00156,20,Female,Professional,<$50K,5,Married,PhD,North,117.40499942577785,1157.8087299585302,36.74943934402281,42.64600668208389,30,No,Corporate Plan,1,7,Voice-Data Plan,Night,351,7,Debit Card,Late by <5 Days,457.5732456250509,116,4,Moderate,6,Medium,Low-value
CUST_00157,59,Female,Retired,<$50K,2,Divorced,High School,West,333.6039682893536,4709.784754707873,185.39335525177935,49.560164088780525,30,Yes,Family Plan,3,4,Data-Only Plan,Night,74,2,UPI,Late by >5 Days,192.9082850250698,452,1,High,9,High,Mid-value
CUST_00158,56,Male,Student,<$50K,2,Married,Masters,South,302.8248562280621,11000.147855411844,13.387874854894422,2.4485977998404183,19,No,Family Plan,4,3,Voice Plan,Night,136,5,UPI,Late by <5 Days,104.54288607757628,97,2,High,7,Medium,Low-value
CUST_00159,18,Female,Professional,>$100K,4,Single,PhD,West,971.5599854870302,9046.688459612473,186.8801043005964,52.42920706638082,7,Yes,Postpaid,3,10,Voice Plan,Afternoon,210,4,Debit Card,Late by >5 Days,351.5433075702788,415,7,Low,2,High,High=value
CUST_00160,48,Female,Student,$50K–$100K,4,Divorced,High School,West,584.6043828614429,19662.818395037822,101.07302238806656,18.755434773152963,38,No,Prepaid,1,3,Data-Only Plan,Night,360,8,Net Banking,Late by <5 Days,193.0611845565655,116,4,High,4,Medium,Mid-value
CUST_00161,54,Female,Student,<$50K,3,Divorced,PhD,South,724.2892161717867,1278.303386820041,66.48293462039082,57.904441024564,15,Yes,Family Plan,1,7,Data-Only Plan,Afternoon,21,9,Debit Card,Late by >5 Days,236.33898138831063,659,8,Low,6,High,Low-value
CUST_00162,58,Female,Student,<$50K,1,Married,PhD,West,785.4836691178139,9157.05562121098,108.86614939029452,54.0226643300817,6,No,Prepaid,4,8,Data-Only Plan,Afternoon,40,9,Debit Card,Late by <5 Days,412.4446414218651,131,2,Moderate,0,Medium,High=value
CUST_00163,63,Female,Unemployed,$50K–$100K,3,Married,Masters,West,102.42188106594334,18648.03738502597,140.63641336571925,13.004902184337036,42,No,Postpaid,3,1,Data-Only Plan,Night,68,4,Debit Card,Late by >5 Days,326.6050576568179,492,6,Low,0,High,Mid-value
CUST_00164,18,Male,Student,<$50K,5,Single,PhD,North,286.42045159216724,14879.178033234391,50.628284319560194,45.78294730981262,16,No,Corporate Plan,1,9,Voice Plan,Afternoon,159,9,Credit Card,On Time,185.76724956506877,249,5,Low,5,High,Low-value
CUST_00165,40,Female,Retired,$50K–$100K,2,Single,Bachelors,West,947.3346142156016,8269.052092067279,129.65414337685752,51.8641110910243,9,No,Family Plan,2,6,Data-Only Plan,Night,246,4,Net Banking,On Time,271.64613474071655,186,4,Moderate,3,High,High=value
CUST_00166,33,Male,Retired,$50K–$100K,2,Divorced,Bachelors,North,185.890840953426,8080.421767999377,95.52783375939276,10.18737107825788,8,No,Corporate Plan,4,6,Data-Only Plan,Morning,149,6,UPI,Late by <5 Days,379.18473958446975,658,6,Moderate,2,High,Low-value
CUST_00167,23,Male,Professional,<$50K,5,Divorced,Masters,East,98.95955755132594,13925.480282440752,99.20504600774817,56.079159888819866,47,No,Prepaid,4,3,Voice Plan,Afternoon,89,4,UPI,Late by <5 Days,58.83661397451645,71,5,Low,0,Medium,Mid-value
CUST_00168,62,Female,Professional,<$50K,3,Single,PhD,West,652.2221889133914,2448.524339789022,80.70661587697596,26.54530225065229,17,Yes,Corporate Plan,1,6,Data-Only Plan,Afternoon,277,4,Debit Card,On Time,136.43742035404372,946,3,High,8,High,Low-value
CUST_00169,46,Male,Unemployed,>$100K,1,Divorced,PhD,South,697.8079343157034,14114.692886196612,48.85194487721185,26.00153990130494,15,No,Corporate Plan,3,1,Voice Plan,Morning,258,4,UPI,Late by >5 Days,261.918407642662,275,6,Low,4,Low,Mid-value
CUST_00170,43,Male,Student,$50K–$100K,5,Single,Bachelors,South,387.78293033426064,12307.585827580782,57.22745176846188,13.467410181201448,34,No,Postpaid,3,3,Voice-Data Plan,Night,112,6,Debit Card,Late by >5 Days,32.12602141203735,320,5,Moderate,7,Low,Mid-value
CUST_00171,42,Female,Student,$50K–$100K,5,Single,High School,South,794.266521812906,18694.46157342474,79.42004461149897,27.554483850496005,46,No,Corporate Plan,4,3,Data-Only Plan,Morning,33,1,Debit Card,Late by >5 Days,257.32560201499984,442,9,Low,7,Low,Mid-value
CUST_00172,45,Male,Professional,$50K–$100K,2,Divorced,Masters,East,955.27312024557,17291.801370774865,71.4363507757785,49.87832032054087,8,No,Corporate Plan,2,8,Voice-Data Plan,Night,144,3,UPI,On Time,22.457536725515205,220,9,Moderate,6,High,Low-value
CUST_00173,20,Male,Unemployed,<$50K,5,Married,PhD,North,130.05162794836878,9112.807682810344,152.89480450157208,11.980920893508005,19,No,Corporate Plan,4,8,Data-Only Plan,Morning,292,0,Net Banking,Late by >5 Days,333.8635126379961,934,9,Moderate,8,Low,High=value
CUST_00174,64,Male,Retired,$50K–$100K,3,Single,PhD,West,619.444944737081,4059.844220138326,179.96361718889202,59.86214224389471,31,Yes,Postpaid,0,9,Data-Only Plan,Afternoon,238,3,Credit Card,Late by >5 Days,72.53843867688725,582,3,Low,4,Medium,High=value
CUST_00175,23,Male,Student,<$50K,2,Divorced,Masters,North,869.6831065329344,16893.77938306337,140.51429052808984,12.44598707910446,45,No,Postpaid,2,3,Data-Only Plan,Morning,242,7,Debit Card,On Time,183.61514580666545,396,5,Low,8,Low,Mid-value
CUST_00176,35,Female,Student,<$50K,4,Divorced,Bachelors,North,598.4785742942031,12836.453098886635,75.06218332562166,14.972430873501878,25,Yes,Family Plan,0,1,Voice Plan,Evening,7,4,Net Banking,Late by >5 Days,490.8318625368464,113,8,Moderate,5,Low,Mid-value
CUST_00177,53,Female,Professional,<$50K,5,Married,High School,North,481.65118925752125,16065.765965192168,45.43070773238953,29.306658588780508,42,No,Corporate Plan,2,7,Voice-Data Plan,Evening,252,4,Debit Card,Late by <5 Days,323.3467654733709,928,9,High,6,Low,Low-value
CUST_00178,28,Male,Professional,>$100K,4,Divorced,Masters,East,592.6208351480864,6370.526684697376,149.91789539281442,51.34946544170887,48,No,Family Plan,2,8,Voice-Data Plan,Night,105,8,Credit Card,On Time,467.2096552940718,985,6,High,1,High,High=value
CUST_00179,49,Male,Unemployed,<$50K,1,Single,Bachelors,North,468.4337651690265,13074.633510133488,172.2653817372738,37.01634600155397,46,No,Postpaid,2,7,Data-Only Plan,Morning,311,8,UPI,On Time,147.00891781798342,937,1,Low,0,High,High=value
CUST_00180,54,Female,Professional,$50K–$100K,5,Married,PhD,East,258.43563132710665,15973.146106942982,17.349443683087788,46.43913420903109,48,No,Family Plan,3,5,Data-Only Plan,Night,10,0,Net Banking,On Time,337.320798221959,118,3,Moderate,8,Low,Low-value
CUST_00181,33,Male,Student,>$100K,4,Divorced,High School,West,724.6713296628627,2689.9222005779966,68.48772716641795,18.41174799672781,1,No,Prepaid,4,7,Voice-Data Plan,Afternoon,174,2,Debit Card,Late by <5 Days,274.2729463347253,461,5,Low,1,Medium,Low-value
CUST_00182,21,Female,Unemployed,<$50K,5,Divorced,Masters,North,467.0731459917449,3108.429326705535,139.11390404063394,7.890474468981278,11,No,Family Plan,2,6,Data-Only Plan,Evening,284,3,Debit Card,Late by >5 Days,254.499079928264,527,0,Moderate,1,Low,Mid-value
CUST_00183,33,Female,Student,<$50K,2,Divorced,Bachelors,North,631.0248090264972,4306.696381081817,94.6626597400194,29.605801361061555,37,No,Postpaid,1,8,Data-Only Plan,Morning,173,7,Credit Card,On Time,300.0251918032245,887,5,Low,6,Medium,High=value
CUST_00184,25,Male,Unemployed,<$50K,3,Single,High School,East,763.0588098815862,7787.000488528499,196.95416677322063,34.185304655789274,45,No,Family Plan,4,9,Data-Only Plan,Morning,199,2,Credit Card,Late by >5 Days,170.80342826909418,366,2,Moderate,6,Medium,High=value
CUST_00185,64,Male,Unemployed,<$50K,3,Married,Bachelors,West,327.6075916482458,4133.302232915077,176.85503167860497,52.877896620382494,24,No,Corporate Plan,2,8,Voice-Data Plan,Night,143,7,UPI,On Time,243.88815918981416,370,0,Moderate,5,Low,High=value
CUST_00186,23,Female,Professional,<$50K,3,Single,Masters,East,784.3033400900356,13169.899379048114,93.68479834312149,31.602233779495258,40,Yes,Postpaid,1,4,Voice Plan,Morning,297,7,Credit Card,Late by >5 Days,116.92583838201386,788,8,Low,5,Low,Mid-value
CUST_00187,58,Male,Student,<$50K,3,Divorced,High School,East,828.313975901001,18511.703961835214,30.906113006983656,4.06201098568803,24,No,Postpaid,1,7,Data-Only Plan,Evening,96,0,Debit Card,On Time,118.14594322547572,143,0,Moderate,7,Low,Low-value
CUST_00188,46,Male,Unemployed,$50K–$100K,5,Married,High School,South,726.7627822178565,10923.32586494422,186.7888336812616,11.13424510860106,27,No,Family Plan,0,10,Voice-Data Plan,Afternoon,272,7,Credit Card,Late by >5 Days,183.84590295041295,732,5,High,3,High,High=value
CUST_00189,49,Female,Retired,<$50K,3,Single,PhD,North,186.72486061171796,2336.8896900833056,58.60872656575557,59.87151251100366,4,No,Corporate Plan,2,8,Voice Plan,Afternoon,224,2,UPI,On Time,223.01532873686895,898,8,Moderate,3,High,Low-value
CUST_00190,58,Female,Student,<$50K,3,Married,PhD,South,201.8246747194625,12469.261771871514,15.69956290084736,54.15085002744472,6,No,Corporate Plan,0,2,Voice-Data Plan,Afternoon,163,0,UPI,Late by <5 Days,309.8761172640286,204,2,Low,9,Low,Low-value
CUST_00191,57,Male,Retired,$50K–$100K,1,Divorced,Masters,North,198.1493934682531,10619.409617276766,98.46607853023886,56.189183503579386,40,No,Corporate Plan,3,2,Voice-Data Plan,Afternoon,124,7,Net Banking,Late by >5 Days,295.83117662276686,778,0,High,3,Medium,Mid-value
CUST_00192,32,Male,Unemployed,<$50K,5,Married,Masters,South,628.1770115727281,1220.016095572613,102.18159755426478,36.649577880593256,41,No,Family Plan,3,2,Voice-Data Plan,Morning,47,9,UPI,On Time,245.55232851768451,992,5,High,2,High,Mid-value
CUST_00193,37,Male,Professional,$50K–$100K,1,Divorced,PhD,North,701.2429581883686,14537.566237382936,155.0100320549212,22.333388573862223,5,Yes,Postpaid,1,8,Data-Only Plan,Afternoon,191,1,Debit Card,Late by <5 Days,28.796487668629524,275,7,Low,7,Medium,High=value
CUST_00194,54,Female,Unemployed,$50K–$100K,1,Divorced,Masters,North,285.314967804947,11388.785747044483,41.10669307004921,20.95633370530505,38,No,Postpaid,2,8,Voice-Data Plan,Evening,265,9,Net Banking,On Time,192.429854985792,332,1,Low,4,High,Low-value
CUST_00195,38,Male,Professional,<$50K,3,Married,Masters,North,956.9259639918756,10801.848522097718,65.67223802750772,7.529855468628875,45,No,Postpaid,2,10,Voice-Data Plan,Night,320,5,Net Banking,On Time,398.97481315374887,495,3,Low,8,Medium,Low-value
CUST_00196,18,Male,Unemployed,>$100K,3,Divorced,High School,West,51.81895472411144,10153.569962200962,40.35372611058796,54.27090908571617,6,No,Corporate Plan,0,2,Voice-Data Plan,Night,23,1,Net Banking,Late by >5 Days,257.7185874790978,150,5,High,4,Low,Mid-value
CUST_00197,29,Male,Professional,<$50K,1,Married,PhD,West,324.4126479912513,17928.461023198837,7.321163205621329,57.53640595816216,48,No,Family Plan,4,8,Data-Only Plan,Evening,64,5,Net Banking,Late by >5 Days,83.5865953799907,112,4,Moderate,1,Low,Low-value
CUST_00198,52,Male,Professional,<$50K,5,Married,Masters,South,581.9853136333754,15083.698781091163,163.10056818208932,46.93733248422721,9,No,Postpaid,1,6,Voice-Data Plan,Night,54,5,UPI,Late by <5 Days,106.06463319774323,718,3,Moderate,8,High,High=value
